src_ip,src_port,dest_ip,dest_port,proto,start_time,timestamp_start,timestamp_end
192.168.3.131,445,192.168.178.2,36730,tcp,1970-01-01 01:00:09.172469,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36730,192.168.3.131,445,tcp,1970-01-01 01:00:09.172469,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36730,tcp,1970-01-01 01:00:09.317011,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36728,192.168.3.131,445,tcp,1970-01-01 01:00:09.415814,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36730,tcp,1970-01-01 01:00:09.461591,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36730,tcp,1970-01-01 01:00:09.511434,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36730,tcp,1970-01-01 01:00:09.580176,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36730,192.168.3.131,445,tcp,1970-01-01 01:00:09.580176,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:09.590134,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:09.590134,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:09.639802,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:09.690537,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:09.788489,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:09.788489,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:09.949083,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36730,192.168.3.131,445,tcp,1970-01-01 01:00:10.081277,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:10.117371,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:10.174558,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36732,tcp,1970-01-01 01:00:10.215907,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:10.215907,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.269455,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:10.269455,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:10.314494,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:10.364652,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.472561,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:10.472561,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.625457,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36732,192.168.3.131,445,tcp,1970-01-01 01:00:10.700426,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.781389,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.829965,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36734,tcp,1970-01-01 01:00:10.883368,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:10.883368,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:10.931519,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:10.931519,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:10.976273,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:11.032322,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:11.132431,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:11.182678,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:11.182678,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:11.319323,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:11.319323,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36734,192.168.3.131,445,tcp,1970-01-01 01:00:11.383921,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:11.411311,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36736,tcp,1970-01-01 01:00:11.458660,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:11.552978,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:11.552978,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:11.602667,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:11.650142,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:11.751336,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:11.797210,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:11.797210,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:11.933411,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36736,192.168.3.131,445,tcp,1970-01-01 01:00:12.077481,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:12.086083,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:12.144827,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36738,tcp,1970-01-01 01:00:12.195723,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:12.195723,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.246841,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36740,192.168.3.131,445,tcp,1970-01-01 01:00:12.246841,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36740,192.168.3.131,445,tcp,1970-01-01 01:00:12.297143,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.543833,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.601079,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36740,192.168.3.131,445,tcp,1970-01-01 01:00:12.601079,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36738,192.168.3.131,445,tcp,1970-01-01 01:00:12.699938,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.709007,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.760552,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36740,tcp,1970-01-01 01:00:12.803238,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36740,192.168.3.131,445,tcp,1970-01-01 01:00:12.803238,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36742,tcp,1970-01-01 01:00:12.867359,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:12.867359,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:12.914188,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36742,tcp,1970-01-01 01:00:13.015453,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:13.015453,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:13.064242,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36742,tcp,1970-01-01 01:00:13.159841,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:13.159841,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36742,192.168.3.131,445,tcp,1970-01-01 01:00:13.249706,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36740,192.168.3.131,445,tcp,1970-01-01 01:00:13.305264,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36742,tcp,1970-01-01 01:00:13.307583,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36742,tcp,1970-01-01 01:00:13.352905,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.450389,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36744,192.168.3.131,445,tcp,1970-01-01 01:00:13.450389,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36744,192.168.3.131,445,tcp,1970-01-01 01:00:13.499277,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.740656,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.794190,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36744,192.168.3.131,445,tcp,1970-01-01 01:00:13.794190,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.891583,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.938894,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36744,tcp,1970-01-01 01:00:13.989368,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36744,192.168.3.131,445,tcp,1970-01-01 01:00:13.989368,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.052653,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36746,192.168.3.131,445,tcp,1970-01-01 01:00:14.052653,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36746,192.168.3.131,445,tcp,1970-01-01 01:00:14.102020,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.346961,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.401545,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36746,192.168.3.131,445,tcp,1970-01-01 01:00:14.401545,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36744,192.168.3.131,445,tcp,1970-01-01 01:00:14.476401,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.495166,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.539197,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36746,tcp,1970-01-01 01:00:14.599364,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36746,192.168.3.131,445,tcp,1970-01-01 01:00:14.599364,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:14.642348,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:14.642348,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:14.689736,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:14.734234,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:14.846696,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:14.846696,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:14.989144,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36746,192.168.3.131,445,tcp,1970-01-01 01:00:15.081204,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:15.135811,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:15.197033,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36748,tcp,1970-01-01 01:00:15.248259,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:15.248259,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.295317,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:15.295317,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:15.344873,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:15.405578,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.504043,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.555806,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:15.555806,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36748,192.168.3.131,445,tcp,1970-01-01 01:00:15.706732,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.707300,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.846814,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.898972,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36750,tcp,1970-01-01 01:00:15.953173,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:15.953173,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:15.994563,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:15.994563,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:16.046208,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:16.097644,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.183177,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.229509,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:16.229509,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.390261,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36750,192.168.3.131,445,tcp,1970-01-01 01:00:16.415337,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.544378,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.593973,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.601876,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36752,tcp,1970-01-01 01:00:16.643351,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:16.643351,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:16.698131,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.698131,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.743985,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:16.847320,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.847320,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.900585,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:16.997925,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:16.997925,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36752,192.168.3.131,445,tcp,1970-01-01 01:00:17.091675,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.107167,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.107167,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.200793,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.200793,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.306092,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.353698,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.353698,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.465775,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.510844,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.510844,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.626153,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.710231,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.710231,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.762076,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.814276,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.814276,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.869582,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:17.961279,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,36754,192.168.3.131,445,tcp,1970-01-01 01:00:17.961279,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:18.059178,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,445,192.168.178.2,36754,tcp,1970-01-01 01:00:18.105066,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,42950,192.168.178.2,4444,tcp,1970-01-01 01:00:18.112553,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.178.2,4444,192.168.3.131,42950,tcp,1970-01-01 01:00:18.200023,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,42950,192.168.178.2,4444,tcp,1970-01-01 01:00:18.200023,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
