,timestamp,src_ip,src_port,dest_ip,dest_port,proto,flow_alerted
321,01/22-12:50:39.723079, 149.171.126.3,53, 59.166.0.9,28993, udp,True
322,01/22-12:50:39.702466, 175.45.176.1,24289, 149.171.126.19,25, tcp,True
323,01/22-12:50:39.702466, 175.45.176.1,24289, 149.171.126.19,25, tcp,True
324,01/22-12:50:39.822983, 149.171.126.1,53, 59.166.0.2,31439, udp,True
325,01/22-12:50:39.923029, 149.171.126.8,53, 59.166.0.8,32958, udp,True
326,01/22-12:50:40.223028, 149.171.126.3,53, 59.166.0.0,43096, udp,True
327,01/22-12:50:40.322960, 149.171.126.0,53, 59.166.0.3,45426, udp,True
328,01/22-12:50:40.422964, 149.171.126.1,53, 59.166.0.9,39265, udp,True
329,01/22-12:50:40.623039, 149.171.126.1,53, 59.166.0.2,35794, udp,True
330,01/22-12:50:40.659247, 175.45.176.0,43666, 149.171.126.19,25, tcp,True
331,01/22-12:50:40.659247, 175.45.176.0,43666, 149.171.126.19,25, tcp,True
332,01/22-12:50:40.659247, 175.45.176.0,43666, 149.171.126.19,25, tcp,True
333,01/22-12:50:40.923032, 149.171.126.1,53, 59.166.0.1,17200, udp,True
334,01/22-12:50:41.023001, 149.171.126.3,53, 59.166.0.7,20460, udp,True
335,01/22-12:50:41.123028, 149.171.126.5,53, 59.166.0.8,56030, udp,True
336,01/22-12:50:41.141406, 175.45.176.3,55249, 149.171.126.10,5060, udp,True
337,01/22-12:50:41.141425, 175.45.176.3,55249, 149.171.126.10,5060, udp,True
338,01/22-12:50:41.222974, 149.171.126.7,53, 59.166.0.8,58755, udp,True
339,01/22-12:50:41.423012, 149.171.126.0,53, 59.166.0.0,56172, udp,True
340,01/22-12:50:41.623041, 149.171.126.6,53, 59.166.0.7,51641, udp,True
341,01/22-12:50:41.722978, 149.171.126.6,53, 59.166.0.9,31843, udp,True
342,01/22-12:50:41.923059, 149.171.126.2,53, 59.166.0.4,4012, udp,True
343,01/22-12:50:42.099434, 175.45.176.0,36159, 149.171.126.14,111, udp,True
344,01/22-12:50:42.099434, 175.45.176.0,36159, 149.171.126.14,111, udp,True
345,01/22-12:50:42.099446, 175.45.176.0,36159, 149.171.126.14,111, udp,True
346,01/22-12:50:42.099446, 175.45.176.0,36159, 149.171.126.14,111, udp,True
347,01/22-12:50:42.523117, 149.171.126.3,53, 59.166.0.7,35600, udp,True
348,01/22-12:50:42.823069, 149.171.126.6,53, 59.166.0.0,63485, udp,True
349,01/22-12:50:42.923062, 149.171.126.4,53, 59.166.0.4,20704, udp,True
350,01/22-12:50:43.021942, 59.166.0.5,21523, 149.171.126.9,111, udp,True
351,01/22-12:50:43.021954, 59.166.0.5,21523, 149.171.126.9,111, udp,True
352,01/22-12:50:43.025047, 59.166.0.5,23099, 149.171.126.9,62846, udp,True
353,01/22-12:50:43.025053, 59.166.0.5,23099, 149.171.126.9,62846, udp,True
354,01/22-12:50:43.025593, 59.166.0.5,21523, 149.171.126.9,111, udp,True
355,01/22-12:50:43.025598, 59.166.0.5,21523, 149.171.126.9,111, udp,True
356,01/22-12:50:43.041052, 59.166.0.4,1822, 149.171.126.0,80, tcp,True
357,01/22-12:50:43.041058, 59.166.0.7,64065, 149.171.126.3,80, tcp,True
358,01/22-12:50:43.041064, 59.166.0.8,64516, 149.171.126.2,80, tcp,True
359,01/22-12:50:43.041069, 59.166.0.1,50815, 149.171.126.0,80, tcp,True
360,01/22-12:50:43.041075, 59.166.0.6,62669, 149.171.126.2,80, tcp,True
361,01/22-12:50:43.041913, 59.166.0.3,58220, 149.171.126.4,80, tcp,True
362,01/22-12:50:43.041927, 59.166.0.4,22336, 149.171.126.6,80, tcp,True
363,01/22-12:50:43.041932, 59.166.0.1,34963, 149.171.126.2,80, tcp,True
364,01/22-12:50:43.042967, 59.166.0.7,60165, 149.171.126.6,80, tcp,True
365,01/22-12:50:43.043905, 59.166.0.9,30773, 149.171.126.7,80, tcp,True
366,01/22-12:50:43.043924, 59.166.0.8,18211, 149.171.126.8,80, tcp,True
367,01/22-12:50:43.043929, 59.166.0.1,34663, 149.171.126.5,80, tcp,True
368,01/22-12:50:43.044917, 59.166.0.8,2032, 149.171.126.6,80, tcp,True
369,01/22-12:50:43.044926, 59.166.0.0,3231, 149.171.126.5,80, tcp,True
370,01/22-12:50:43.045922, 59.166.0.1,59390, 149.171.126.6,80, tcp,True
371,01/22-12:50:43.045927, 59.166.0.3,14306, 149.171.126.7,80, tcp,True
372,01/22-12:50:43.046930, 59.166.0.4,43054, 149.171.126.7,80, tcp,True
373,01/22-12:50:43.047953, 59.166.0.2,24697, 149.171.126.7,80, tcp,True
374,01/22-12:50:43.047957, 59.166.0.1,50168, 149.171.126.2,80, tcp,True
375,01/22-12:50:43.048936, 59.166.0.3,27391, 149.171.126.5,80, tcp,True
376,01/22-12:50:43.049919, 59.166.0.6,50089, 149.171.126.9,80, tcp,True
377,01/22-12:50:43.049937, 59.166.0.5,15794, 149.171.126.6,80, tcp,True
378,01/22-12:50:43.050918, 59.166.0.3,48463, 149.171.126.4,80, tcp,True
379,01/22-12:50:43.051896, 59.166.0.4,22269, 149.171.126.9,80, tcp,True
380,01/22-12:50:43.052910, 59.166.0.6,27412, 149.171.126.9,80, tcp,True
381,01/22-12:50:43.052933, 59.166.0.3,21777, 149.171.126.2,80, tcp,True
382,01/22-12:50:43.053944, 59.166.0.0,57998, 149.171.126.2,80, tcp,True
383,01/22-12:50:43.054885, 59.166.0.8,38983, 149.171.126.0,80, tcp,True
384,01/22-12:50:43.054894, 59.166.0.1,42173, 149.171.126.5,80, tcp,True
385,01/22-12:50:43.054899, 59.166.0.9,11424, 149.171.126.0,80, tcp,True
386,01/22-12:50:43.057880, 59.166.0.5,5686, 149.171.126.6,80, tcp,True
387,01/22-12:50:43.057889, 59.166.0.2,20446, 149.171.126.8,80, tcp,True
388,01/22-12:50:43.057894, 59.166.0.9,54017, 149.171.126.1,80, tcp,True
389,01/22-12:50:43.058884, 59.166.0.7,31613, 149.171.126.5,80, tcp,True
390,01/22-12:50:43.058893, 59.166.0.2,1643, 149.171.126.5,80, tcp,True
391,01/22-12:50:43.059905, 59.166.0.8,34443, 149.171.126.7,80, tcp,True
392,01/22-12:50:43.059923, 59.166.0.0,2513, 149.171.126.2,80, tcp,True
393,01/22-12:50:43.059928, 59.166.0.2,20120, 149.171.126.2,80, tcp,True
394,01/22-12:50:43.060913, 59.166.0.9,34127, 149.171.126.1,80, tcp,True
395,01/22-12:50:43.060931, 59.166.0.6,10412, 149.171.126.8,80, tcp,True
396,01/22-12:50:43.060936, 59.166.0.5,10230, 149.171.126.0,80, tcp,True
397,01/22-12:50:43.061887, 59.166.0.5,21542, 149.171.126.4,80, tcp,True
398,01/22-12:50:43.062895, 59.166.0.0,52076, 149.171.126.2,80, tcp,True
399,01/22-12:50:43.063877, 59.166.0.7,16315, 149.171.126.3,80, tcp,True
400,01/22-12:50:43.063886, 59.166.0.6,29826, 149.171.126.6,80, tcp,True
401,01/22-12:50:43.064912, 59.166.0.0,47184, 149.171.126.1,80, tcp,True
402,01/22-12:50:43.064936, 59.166.0.4,40460, 149.171.126.1,80, tcp,True
403,01/22-12:50:43.065906, 59.166.0.0,36184, 149.171.126.3,21, tcp,True
404,01/22-12:50:43.065922, 59.166.0.6,50778, 149.171.126.0,80, tcp,True
405,01/22-12:50:43.066908, 59.166.0.8,39267, 149.171.126.7,21, tcp,True
406,01/22-12:50:43.066925, 59.166.0.7,14584, 149.171.126.3,80, tcp,True
407,01/22-12:50:43.067916, 59.166.0.2,30266, 149.171.126.3,80, tcp,True
408,01/22-12:50:43.068949, 59.166.0.2,58325, 149.171.126.0,80, tcp,True
409,01/22-12:50:43.068954, 59.166.0.1,1736, 149.171.126.2,80, tcp,True
410,01/22-12:50:43.069898, 59.166.0.0,61696, 149.171.126.8,80, tcp,True
411,01/22-12:50:43.070922, 59.166.0.3,6051, 149.171.126.8,80, tcp,True
412,01/22-12:50:43.070940, 59.166.0.2,21003, 149.171.126.9,80, tcp,True
413,01/22-12:50:43.071871, 59.166.0.1,26025, 149.171.126.1,21, tcp,True
414,01/22-12:50:43.071879, 59.166.0.4,29776, 149.171.126.9,80, tcp,True
415,01/22-12:50:43.072957, 59.166.0.3,10741, 149.171.126.8,80, tcp,True
416,01/22-12:50:43.073922, 59.166.0.2,49150, 149.171.126.7,80, tcp,True
417,01/22-12:50:43.073926, 59.166.0.4,5706, 149.171.126.4,80, tcp,True
418,01/22-12:50:43.074957, 59.166.0.3,37739, 149.171.126.7,80, tcp,True
419,01/22-12:50:43.075940, 59.166.0.5,39375, 149.171.126.6,80, tcp,True
420,01/22-12:50:43.076905, 59.166.0.3,46973, 149.171.126.0,80, tcp,True
421,01/22-12:50:43.076924, 59.166.0.0,31813, 149.171.126.2,80, tcp,True
422,01/22-12:50:43.076929, 59.166.0.8,60362, 149.171.126.5,21, tcp,True
423,01/22-12:50:43.077910, 59.166.0.0,11654, 149.171.126.5,80, tcp,True
424,01/22-12:50:43.077930, 59.166.0.9,33601, 149.171.126.6,80, tcp,True
425,01/22-12:50:43.078909, 59.166.0.6,10963, 149.171.126.4,80, tcp,True
426,01/22-12:50:43.078928, 59.166.0.5,25317, 149.171.126.2,80, tcp,True
427,01/22-12:50:43.078932, 59.166.0.7,64299, 149.171.126.7,80, tcp,True
428,01/22-12:50:43.079962, 59.166.0.8,29249, 149.171.126.6,80, tcp,True
429,01/22-12:50:43.081908, 59.166.0.0,6885, 149.171.126.0,80, tcp,True
430,01/22-12:50:43.081926, 59.166.0.3,35730, 149.171.126.8,80, tcp,True
431,01/22-12:50:43.082973, 59.166.0.8,63383, 149.171.126.9,80, tcp,True
432,01/22-12:50:43.083920, 59.166.0.0,2639, 149.171.126.0,80, tcp,True
433,01/22-12:50:43.083925, 59.166.0.4,60847, 149.171.126.3,21, tcp,True
434,01/22-12:50:43.084930, 59.166.0.5,43467, 149.171.126.8,80, tcp,True
435,01/22-12:50:43.085932, 59.166.0.8,62042, 149.171.126.5,80, tcp,True
436,01/22-12:50:43.086924, 59.166.0.7,4567, 149.171.126.4,80, tcp,True
437,01/22-12:50:43.087875, 59.166.0.7,8200, 149.171.126.4,80, tcp,True
438,01/22-12:50:43.087879, 59.166.0.5,34360, 149.171.126.9,80, tcp,True
439,01/22-12:50:43.088978, 59.166.0.7,50602, 149.171.126.0,80, tcp,True
440,01/22-12:50:43.088992, 59.166.0.5,43388, 149.171.126.6,21, tcp,True
441,01/22-12:50:43.089894, 59.166.0.9,23654, 149.171.126.6,80, tcp,True
442,01/22-12:50:43.089903, 59.166.0.0,61889, 149.171.126.4,21, tcp,True
443,01/22-12:50:43.091942, 59.166.0.7,59949, 149.171.126.2,80, tcp,True
444,01/22-12:50:43.092884, 59.166.0.1,26232, 149.171.126.4,80, tcp,True
445,01/22-12:50:43.092893, 59.166.0.6,45559, 149.171.126.2,80, tcp,True
446,01/22-12:50:43.093877, 59.166.0.0,8558, 149.171.126.1,80, tcp,True
447,01/22-12:50:43.095908, 59.166.0.6,17431, 149.171.126.6,80, tcp,True
448,01/22-12:50:43.095913, 59.166.0.3,9246, 149.171.126.8,80, tcp,True
449,01/22-12:50:43.095918, 59.166.0.8,9989, 149.171.126.0,21, tcp,True
450,01/22-12:50:43.099922, 59.166.0.3,40867, 149.171.126.7,21, tcp,True
451,01/22-12:50:43.100885, 59.166.0.1,34351, 149.171.126.4,21, tcp,True
452,01/22-12:50:43.150940, 59.166.0.1,18694, 149.171.126.0,80, tcp,True
453,01/22-12:50:43.150956, 59.166.0.3,23415, 149.171.126.1,21, tcp,True
454,01/22-12:50:43.152901, 59.166.0.6,54406, 149.171.126.8,21, tcp,True
455,01/22-12:50:43.152905, 59.166.0.9,14906, 149.171.126.4,21, tcp,True
456,01/22-12:50:43.153893, 59.166.0.6,14412, 149.171.126.5,80, tcp,True
457,01/22-12:50:43.168946, 59.166.0.0,48236, 149.171.126.0,6881, tcp,True
458,01/22-12:50:43.169657, 59.166.0.0,43174, 149.171.126.0,6881, tcp,True
459,01/22-12:50:43.170307, 59.166.0.0,42085, 149.171.126.0,6881, tcp,True
460,01/22-12:50:43.171960, 59.166.0.0,45143, 149.171.126.0,6881, tcp,True
461,01/22-12:50:43.178988, 59.166.0.0,8169, 149.171.126.0,6881, tcp,True
462,01/22-12:50:43.179938, 59.166.0.0,9160, 149.171.126.0,6881, tcp,True
463,01/22-12:50:43.179954, 59.166.0.7,32578, 149.171.126.5,6881, tcp,True
464,01/22-12:50:43.180921, 59.166.0.7,53027, 149.171.126.5,6881, tcp,True
465,01/22-12:50:43.181611, 59.166.0.7,47707, 149.171.126.5,6881, tcp,True
466,01/22-12:50:43.182950, 59.166.0.7,46481, 149.171.126.5,6881, tcp,True
467,01/22-12:50:43.184915, 59.166.0.7,3326, 149.171.126.5,6881, tcp,True
468,01/22-12:50:43.185879, 59.166.0.7,4156, 149.171.126.5,6881, tcp,True
469,01/22-12:50:43.194928, 59.166.0.2,42115, 149.171.126.0,6881, tcp,True
470,01/22-12:50:43.195899, 59.166.0.2,7189, 149.171.126.0,6881, tcp,True
471,01/22-12:50:43.196879, 59.166.0.2,8172, 149.171.126.0,6881, tcp,True
472,01/22-12:50:43.198263, 59.166.0.2,9078, 149.171.126.0,6881, tcp,True
473,01/22-12:50:43.198868, 59.166.0.2,10056, 149.171.126.0,6881, tcp,True
474,01/22-12:50:43.199464, 59.166.0.2,38617, 149.171.126.0,6881, tcp,True
475,01/22-12:50:43.224907, 59.166.0.0,47744, 149.171.126.8,80, tcp,True
476,01/22-12:50:43.225958, 59.166.0.8,24415, 149.171.126.1,80, tcp,True
477,01/22-12:50:43.225971, 59.166.0.9,60630, 149.171.126.0,6881, tcp,True
478,01/22-12:50:43.227884, 59.166.0.9,25725, 149.171.126.0,6881, tcp,True
479,01/22-12:50:43.227896, 59.166.0.7,27122, 149.171.126.1,21, tcp,True
480,01/22-12:50:43.228920, 59.166.0.3,45797, 149.171.126.3,80, tcp,True
481,01/22-12:50:43.228937, 59.166.0.9,26669, 149.171.126.0,6881, tcp,True
482,01/22-12:50:43.230915, 59.166.0.9,27651, 149.171.126.0,6881, tcp,True
483,01/22-12:50:43.232897, 59.166.0.9,58291, 149.171.126.0,6881, tcp,True
484,01/22-12:50:43.234963, 59.166.0.9,57194, 149.171.126.0,6881, tcp,True
485,01/22-12:50:43.240885, 59.166.0.8,37421, 149.171.126.4,6881, tcp,True
486,01/22-12:50:43.241876, 59.166.0.8,16887, 149.171.126.4,6881, tcp,True
487,01/22-12:50:43.229159, 149.171.126.12,80, 175.45.176.1,13377, tcp,True
488,01/22-12:50:43.229159, 149.171.126.12,80, 175.45.176.1,13377, tcp,True
489,01/22-12:50:43.229159, 149.171.126.12,80, 175.45.176.1,13377, tcp,True
490,01/22-12:50:43.246826, 59.166.0.7,15547, 149.171.126.4,6881, tcp,True
491,01/22-12:50:43.247475, 59.166.0.7,35905, 149.171.126.4,6881, tcp,True
492,01/22-12:50:43.262968, 59.166.0.8,63838, 149.171.126.4,6881, tcp,True
493,01/22-12:50:43.265947, 59.166.0.8,18588, 149.171.126.4,6881, tcp,True
494,01/22-12:50:43.277887, 59.166.0.0,12709, 149.171.126.2,6881, tcp,True
495,01/22-12:50:43.280893, 59.166.0.0,35134, 149.171.126.2,6881, tcp,True
496,01/22-12:50:43.283052, 59.166.0.0,14499, 149.171.126.2,6881, tcp,True
497,01/22-12:50:43.284051, 59.166.0.0,15360, 149.171.126.2,6881, tcp,True
498,01/22-12:50:43.284723, 59.166.0.0,16168, 149.171.126.2,6881, tcp,True
499,01/22-12:50:43.285884, 59.166.0.0,16989, 149.171.126.2,6881, tcp,True
500,01/22-12:50:43.288513, 149.171.126.0,53, 59.166.0.3,55084, udp,True
501,01/22-12:50:43.294932, 59.166.0.5,51626, 149.171.126.3,80, tcp,True
502,01/22-12:50:43.295971, 59.166.0.2,29634, 149.171.126.5,6881, tcp,True
503,01/22-12:50:43.297888, 59.166.0.5,6645, 149.171.126.2,80, tcp,True
504,01/22-12:50:43.298936, 59.166.0.2,30499, 149.171.126.5,6881, tcp,True
505,01/22-12:50:43.298955, 59.166.0.4,32481, 149.171.126.5,80, tcp,True
506,01/22-12:50:43.299966, 59.166.0.2,50822, 149.171.126.5,6881, tcp,True
507,01/22-12:50:43.301906, 59.166.0.2,53716, 149.171.126.5,6881, tcp,True
508,01/22-12:50:43.303956, 59.166.0.6,1285, 149.171.126.0,6881, tcp,True
509,01/22-12:50:43.303978, 59.166.0.1,7401, 149.171.126.5,6881, tcp,True
510,01/22-12:50:43.304878, 59.166.0.6,20593, 149.171.126.0,6881, tcp,True
511,01/22-12:50:43.304890, 59.166.0.2,33059, 149.171.126.5,6881, tcp,True
512,01/22-12:50:43.304963, 59.166.0.1,44140, 149.171.126.5,6881, tcp,True
513,01/22-12:50:43.305898, 59.166.0.2,1167, 149.171.126.5,6881, tcp,True
514,01/22-12:50:43.306008, 59.166.0.1,45041, 149.171.126.5,6881, tcp,True
515,01/22-12:50:43.307017, 59.166.0.1,39705, 149.171.126.5,6881, tcp,True
516,01/22-12:50:43.307920, 59.166.0.1,10862, 149.171.126.5,6881, tcp,True
517,01/22-12:50:43.308509, 59.166.0.1,11725, 149.171.126.5,6881, tcp,True
518,01/22-12:50:43.327951, 59.166.0.6,65480, 149.171.126.0,6881, tcp,True
519,01/22-12:50:43.329027, 59.166.0.6,60141, 149.171.126.0,6881, tcp,True
520,01/22-12:50:43.329986, 59.166.0.6,23123, 149.171.126.0,6881, tcp,True
521,01/22-12:50:43.330873, 59.166.0.6,41670, 149.171.126.2,6881, tcp,True
522,01/22-12:50:43.330877, 59.166.0.6,61973, 149.171.126.0,6881, tcp,True
523,01/22-12:50:43.332166, 59.166.0.6,40483, 149.171.126.2,6881, tcp,True
524,01/22-12:50:43.332897, 59.166.0.6,13872, 149.171.126.2,6881, tcp,True
525,01/22-12:50:43.333874, 59.166.0.6,34167, 149.171.126.2,6881, tcp,True
526,01/22-12:50:43.334883, 59.166.0.6,37183, 149.171.126.2,6881, tcp,True
527,01/22-12:50:43.335194, 59.166.0.2,50678, 149.171.126.8,6881, tcp,True
528,01/22-12:50:43.336005, 59.166.0.2,32069, 149.171.126.8,6881, tcp,True
529,01/22-12:50:43.340097, 59.166.0.2,52453, 149.171.126.8,6881, tcp,True
530,01/22-12:50:43.340306, 59.166.0.6,16553, 149.171.126.2,6881, tcp,True
531,01/22-12:50:43.351961, 59.166.0.3,58593, 149.171.126.9,6881, tcp,True
532,01/22-12:50:43.351974, 59.166.0.4,52969, 149.171.126.6,6881, tcp,True
533,01/22-12:50:43.354892, 59.166.0.4,1592, 149.171.126.6,6881, tcp,True
534,01/22-12:50:43.354896, 59.166.0.3,61521, 149.171.126.9,6881, tcp,True
535,01/22-12:50:43.355983, 59.166.0.3,62373, 149.171.126.9,6881, tcp,True
536,01/22-12:50:43.357099, 59.166.0.3,25360, 149.171.126.9,6881, tcp,True
537,01/22-12:50:43.357930, 59.166.0.3,26220, 149.171.126.9,6881, tcp,True
538,01/22-12:50:43.358985, 59.166.0.2,47126, 149.171.126.8,6881, tcp,True
539,01/22-12:50:43.359060, 59.166.0.3,54687, 149.171.126.9,6881, tcp,True
540,01/22-12:50:43.359919, 59.166.0.4,46461, 149.171.126.6,6881, tcp,True
541,01/22-12:50:43.360868, 59.166.0.4,49403, 149.171.126.6,6881, tcp,True
542,01/22-12:50:43.362279, 59.166.0.4,48190, 149.171.126.6,6881, tcp,True
543,01/22-12:50:43.364972, 59.166.0.4,43082, 149.171.126.6,6881, tcp,True
544,01/22-12:50:43.376912, 59.166.0.3,34583, 149.171.126.3,6881, tcp,True
545,01/22-12:50:43.378927, 59.166.0.3,37508, 149.171.126.3,6881, tcp,True
546,01/22-12:50:43.378944, 59.166.0.6,50226, 149.171.126.0,6881, tcp,True
547,01/22-12:50:43.379932, 59.166.0.5,15904, 149.171.126.9,6881, tcp,True
548,01/22-12:50:43.379936, 59.166.0.3,36277, 149.171.126.3,6881, tcp,True
549,01/22-12:50:43.381047, 59.166.0.6,51075, 149.171.126.0,6881, tcp,True
550,01/22-12:50:43.381907, 59.166.0.5,36172, 149.171.126.9,6881, tcp,True
551,01/22-12:50:43.381921, 59.166.0.3,17776, 149.171.126.3,6881, tcp,True
552,01/22-12:50:43.382943, 59.166.0.7,59087, 149.171.126.6,6881, tcp,True
553,01/22-12:50:43.383908, 59.166.0.6,54010, 149.171.126.0,6881, tcp,True
554,01/22-12:50:43.383929, 59.166.0.7,62036, 149.171.126.6,6881, tcp,True
555,01/22-12:50:43.383945, 59.166.0.1,53871, 149.171.126.0,6881, tcp,True
556,01/22-12:50:43.384025, 59.166.0.3,18634, 149.171.126.3,6881, tcp,True
557,01/22-12:50:43.385927, 59.166.0.6,52849, 149.171.126.0,6881, tcp,True
558,01/22-12:50:43.385946, 59.166.0.1,52718, 149.171.126.0,6881, tcp,True
559,01/22-12:50:43.387005, 59.166.0.6,1429, 149.171.126.0,6881, tcp,True
560,01/22-12:50:43.387944, 59.166.0.6,2310, 149.171.126.0,6881, tcp,True
561,01/22-12:50:43.390889, 59.166.0.2,2774, 149.171.126.1,6881, tcp,True
562,01/22-12:50:43.391920, 59.166.0.2,49744, 149.171.126.1,6881, tcp,True
563,01/22-12:50:43.392870, 59.166.0.0,31496, 149.171.126.3,6881, tcp,True
564,01/22-12:50:43.392944, 59.166.0.2,48601, 149.171.126.1,6881, tcp,True
565,01/22-12:50:43.393487, 59.166.0.0,32491, 149.171.126.3,6881, tcp,True
566,01/22-12:50:43.393639, 59.166.0.2,5397, 149.171.126.1,6881, tcp,True
567,01/22-12:50:43.394947, 59.166.0.2,42150, 149.171.126.1,6881, tcp,True
568,01/22-12:50:43.395908, 59.166.0.2,48005, 149.171.126.8,6881, tcp,True
569,01/22-12:50:43.395927, 59.166.0.2,7179, 149.171.126.1,6881, tcp,True
570,01/22-12:50:43.395940, 59.166.0.0,33278, 149.171.126.3,6881, tcp,True
571,01/22-12:50:43.396998, 59.166.0.0,1316, 149.171.126.3,6881, tcp,True
572,01/22-12:50:43.397002, 59.166.0.2,46774, 149.171.126.8,6881, tcp,True
573,01/22-12:50:43.398945, 59.166.0.0,2237, 149.171.126.3,6881, tcp,True
574,01/22-12:50:43.399921, 59.166.0.0,3019, 149.171.126.3,6881, tcp,True
575,01/22-12:50:43.435539, 149.171.126.5,53, 59.166.0.3,56661, udp,True
576,01/22-12:50:43.436964, 59.166.0.5,58457, 149.171.126.1,6881, tcp,True
577,01/22-12:50:43.437922, 59.166.0.3,5545, 149.171.126.3,6881, tcp,True
578,01/22-12:50:43.438012, 59.166.0.5,23576, 149.171.126.1,6881, tcp,True
579,01/22-12:50:43.438914, 59.166.0.3,6492, 149.171.126.3,6881, tcp,True
580,01/22-12:50:43.439602, 59.166.0.3,7397, 149.171.126.3,6881, tcp,True
581,01/22-12:50:43.443882, 59.166.0.6,5232, 149.171.126.7,6881, tcp,True
582,01/22-12:50:43.444913, 59.166.0.3,30565, 149.171.126.0,80, tcp,True
583,01/22-12:50:43.445934, 59.166.0.6,6171, 149.171.126.7,6881, tcp,True
584,01/22-12:50:43.447157, 59.166.0.6,7018, 149.171.126.7,6881, tcp,True
585,01/22-12:50:43.447893, 59.166.0.4,59275, 149.171.126.9,6881, tcp,True
586,01/22-12:50:43.448868, 59.166.0.4,24358, 149.171.126.9,6881, tcp,True
587,01/22-12:50:43.449493, 59.166.0.4,61094, 149.171.126.9,6881, tcp,True
588,01/22-12:50:43.450976, 59.166.0.7,17321, 149.171.126.4,6881, tcp,True
589,01/22-12:50:43.451904, 59.166.0.5,17590, 149.171.126.9,6881, tcp,True
590,01/22-12:50:43.452934, 59.166.0.5,62421, 149.171.126.1,6881, tcp,True
591,01/22-12:50:43.452943, 59.166.0.8,63450, 149.171.126.4,6881, tcp,True
592,01/22-12:50:43.452963, 59.166.0.8,65522, 149.171.126.3,6881, tcp,True
593,01/22-12:50:43.453909, 59.166.0.5,18420, 149.171.126.9,6881, tcp,True
594,01/22-12:50:43.453958, 59.166.0.4,56083, 149.171.126.9,6881, tcp,True
595,01/22-12:50:43.454920, 59.166.0.2,55560, 149.171.126.3,6881, tcp,True
596,01/22-12:50:43.454925, 59.166.0.9,15711, 149.171.126.5,6881, tcp,True
597,01/22-12:50:43.454929, 59.166.0.8,26731, 149.171.126.0,80, tcp,True
598,01/22-12:50:43.455946, 59.166.0.5,63289, 149.171.126.9,6881, tcp,True
599,01/22-12:50:43.455959, 59.166.0.8,22306, 149.171.126.3,6881, tcp,True
600,01/22-12:50:43.455972, 59.166.0.8,1870, 149.171.126.4,6881, tcp,True
601,01/22-12:50:43.456896, 59.166.0.5,60805, 149.171.126.8,80, tcp,True
602,01/22-12:50:43.456909, 59.166.0.9,36145, 149.171.126.5,6881, tcp,True
603,01/22-12:50:43.457924, 59.166.0.8,58965, 149.171.126.3,6881, tcp,True
604,01/22-12:50:43.459002, 59.166.0.5,20105, 149.171.126.9,6881, tcp,True
605,01/22-12:50:43.459884, 59.166.0.3,45193, 149.171.126.3,6881, tcp,True
606,01/22-12:50:43.460880, 59.166.0.9,17597, 149.171.126.5,6881, tcp,True
607,01/22-12:50:43.460898, 59.166.0.8,61926, 149.171.126.3,6881, tcp,True
608,01/22-12:50:43.461186, 59.166.0.3,8146, 149.171.126.3,6881, tcp,True
609,01/22-12:50:43.461878, 59.166.0.8,25438, 149.171.126.8,6881, tcp,True
610,01/22-12:50:43.462906, 59.166.0.9,62646, 149.171.126.5,6881, tcp,True
611,01/22-12:50:43.462925, 59.166.0.8,55964, 149.171.126.8,6881, tcp,True
612,01/22-12:50:43.462941, 59.166.0.9,12447, 149.171.126.5,6881, tcp,True
613,01/22-12:50:43.463858, 59.166.0.8,27211, 149.171.126.8,6881, tcp,True
614,01/22-12:50:43.463924, 59.166.0.9,1137, 149.171.126.5,6881, tcp,True
615,01/22-12:50:43.464042, 59.166.0.9,40923, 149.171.126.5,6881, tcp,True
616,01/22-12:50:43.464830, 59.166.0.9,20476, 149.171.126.5,6881, tcp,True
